writing-source-title,writer-name,prayer-line
Treatise on Purgatory,Saint Catherine of Genoa,"First, they see themselves suffering pain willingly, and as they consider their own deserts and acknowledge how they have grieved God, it seems to them that He has shewn them great mercy, for if His goodness had not tempered justice with mercy, making satisfaction with the precious blood of Jesus Christ, one sin would deserve a thousand perpetual hells."
Treatise on Purgatory,Saint Catherine of Genoa,"And therefore the souls suffer pain willingly, and would not lighten it by one pang, knowing that they most fully deserve it and that it has been well ordained, and they no more complain of God, as far as their will goes, than if they were in eternal life."
Treatise on Purgatory,Saint Catherine of Genoa,The second work they see is the happiness they feel as they contemplate God's ordinance and the love and mercy with which He works on the soul.
Treatise on Purgatory,Saint Catherine of Genoa,"In one instant God imprints these two sights on their minds, and because they are in grace they are aware of these sights and understand them as they are, in the measure of their capacity."
Treatise on Purgatory,Saint Catherine of Genoa,Thus a great happiness is granted them which never fails; rather it grows as they draw nearer God.
Treatise on Purgatory,Saint Catherine of Genoa,"These souls see these sights neither in nor of themselves but in God, on whom they are far more intent than on the pains they suffer, and of whom they make far greater account, beyond all comparison, than of their pains."
Treatise on Purgatory,Saint Catherine of Genoa,For every glimpse which can be had of God exceeds any pain or joy a man can feel.
Treatise on Purgatory,Saint Catherine of Genoa,"Albeit, however, it exceeds the pain and joy of these souls, it lessens them by not a tittle."
Treatise on Purgatory,Saint Catherine of Genoa,"She concludes by applying all she has said of the souls in Purgatory to what she feels, and has proved in her own soul."
Treatise on Purgatory,Saint Catherine of Genoa,"This form of purgation, which I see in the souls in Purgatory, I feel in my own mind."
Treatise on Purgatory,Saint Catherine of Genoa,In the last two years I have felt it most; every day I feel and see it more clearly.
Treatise on Purgatory,Saint Catherine of Genoa,"I see my soul within this body as in a purgatory, formed as is the true Purgatory and like it, but so measured that the body can bear with it and not die little by little it grows until the body die."
Treatise on Purgatory,Saint Catherine of Genoa,"I see my spirit estranged from all things, even things spiritual, which can feed it, such as gaiety, delight and consolation, and without the power so to enjoy anything, spiritual or temporal, by will or mind or memory, as to let me say one thing contents me more than another."
Treatise on Purgatory,Saint Catherine of Genoa,Inwardly I find myself as it were besieged.
Treatise on Purgatory,Saint Catherine of Genoa,"All things by which spiritual or bodily life is refreshed have, little by little, been taken from my inner self, which knows, now they are gone, that they fed and comforted."
Treatise on Purgatory,Saint Catherine of Genoa,"But so hateful and abhorrent are these things, as they are known to the spirit, that they all go never to return."
Treatise on Purgatory,Saint Catherine of Genoa,This is because of the spirit's instinct to rid itself of whatever hinders its perfection; so ruthless is it that to fulfill its purpose it would all but cast itself into Hell.
Treatise on Purgatory,Saint Catherine of Genoa,"Therefore it ever deprives the inner man of all on which it can feed, besieging it so cunningly that it lets not the least atom of imperfection pass unseen and unabhorred."
Treatise on Purgatory,Saint Catherine of Genoa,"As for my outer man, it too, since the spirit does not respond to it, is so besieged that it finds nothing to refresh it on the earth if it follow its human instinct."
Treatise on Purgatory,Saint Catherine of Genoa,"No comfort is left it save God, who works all this by love and very mercifully in satisfaction of His justice."
Treatise on Purgatory,Saint Catherine of Genoa,"To perceive this gives my outer man great peace and happiness, but happiness which neither lessens my pain nor weakens the siege."
Treatise on Purgatory,Saint Catherine of Genoa,Yet no pain could ever be inflicted on me so great that I would wish to depart from the divine ordinance.
Treatise on Purgatory,Saint Catherine of Genoa,I neither leave my prison nor seek to go forth from it: let God do what is needed!
Treatise on Purgatory,Saint Catherine of Genoa,"My happiness is that God be satisfied, nor could I suffer a worse pain than that of going outside God's ordinance, so just I see Him to be and so very merciful."
Treatise on Purgatory,Saint Catherine of Genoa,"All these things of which I have spoken are what I see and, as it were, touch, but I cannot find fit words to say as much as I would of them."
Treatise on Purgatory,Saint Catherine of Genoa,"Nor can I say rightly what I have told of the work done in me, which I have felt spiritually."
Treatise on Purgatory,Saint Catherine of Genoa,I have told it however.
Treatise on Purgatory,Saint Catherine of Genoa,"The prison in which I seem to myself to be is the world, my chains the body, and it is my soul enlightened by grace which knows the grievousness of being held down or kept back and thus hindered from pursuing its end."
Treatise on Purgatory,Saint Catherine of Genoa,This gives my soul great pain for it is very tender.
Treatise on Purgatory,Saint Catherine of Genoa,"By God's grace it receives a certain dignity which makes it like unto God; nay, rather He lets it share His goodness so that it becomes one with Him."
Treatise on Purgatory,Saint Catherine of Genoa,"And since it is impossible that God suffer pain, this immunity too befalls the souls who draw near Him; the nearer they come to Him, the more they partake of what is His."
Treatise on Purgatory,Saint Catherine of Genoa,"Therefore to be hindered on its way, as it is, causes the soul unbearable pain."
Treatise on Purgatory,Saint Catherine of Genoa,"The pain and the hindrance wrest it from its first natural state, which by grace is revealed to it, and finding itself deprived of what it is able to receive, it suffers a pain more or less great according to the measure of its esteem for God."
Treatise on Purgatory,Saint Catherine of Genoa,"The more the soul knows God, the more it esteems Him and the more sinless it becomes, so that the hindrance in its way grows yet more terrible to it, above all because the soul which is unhindered and wholly recollected in God knows Him as He truly is."
Treatise on Purgatory,Saint Catherine of Genoa,"As the man who would let himself be killed rather than offend God feels death and its pain, but is given by the light of God a zeal which causes him to rate divine honor above bodily death, so the soul who knows God's ordinance rates it above all possible inner and outer torments, terrible though they may be, for this is a work of God who surpasses all that can be felt or imagined."
Treatise on Purgatory,Saint Catherine of Genoa,"Moreover God when He occupies a soul, in however small a degree, keeps it wholly busied over His Majesty so that nothing else counts for it."
Treatise on Purgatory,Saint Catherine of Genoa,"Thus it loses all which is its own, and can of itself neither see nor speak nor know loss or pain."
Treatise on Purgatory,Saint Catherine of Genoa,"But, as I have already said clearly, it knows all in one instant when it leaves this life."
Treatise on Purgatory,Saint Catherine of Genoa,"Finally and in conclusion, let us understand that God who is best and greatest causes all that is of man to be lost, and that Purgatory cleanses it away."
